customer_id,transaction_date,transaction_amount,transaction_type,transaction_description
383,52:58.5,4634,withdrawal,Bill Payment
384,32:13.2,4718,payment,Grocery Shopping
384,44:17.2,6918,deposit,Check Deposit
384,32:57.2,8269,deposit,Cash Deposit
385,29:36.0,2240,deposit,Cash Deposit
385,31:45.5,662,withdrawal,Bill Payment
386,12:21.0,4386,withdrawal,Online Transfer
386,44:04.5,970,deposit,Check Deposit
386,59:28.2,5473,payment,Grocery Shopping
386,46:43.5,8792,deposit,Check Deposit
386,56:01.9,6492,deposit,Check Deposit
386,04:09.5,2685,withdrawal,Bill Payment
387,44:28.5,1629,deposit,Check Deposit
388,00:17.1,2427,payment,Grocery Shopping
388,29:49.8,7844,withdrawal,ATM Withdrawal
388,41:34.2,1530,payment,Online Purchase
388,17:26.8,5257,withdrawal,ATM Withdrawal
389,05:01.5,4670,payment,Online Purchase
389,59:31.7,5239,payment,Online Purchase
389,04:12.7,1668,deposit,Cash Deposit
390,03:35.5,9878,payment,Restaurant Bill
390,22:35.9,9051,deposit,Salary Deposit
390,06:52.5,2202,deposit,Cash Deposit
390,58:09.6,3313,payment,Restaurant Bill
390,59:29.9,1174,withdrawal,ATM Withdrawal
390,31:23.5,4341,payment,Online Purchase
390,55:43.1,5564,payment,Grocery Shopping
390,04:55.0,5235,withdrawal,ATM Withdrawal
390,43:18.2,327,deposit,Check Deposit
391,06:51.8,8940,payment,Online Purchase
391,12:30.9,7733,payment,Grocery Shopping
391,00:53.1,7139,payment,Online Purchase
391,33:36.4,6128,deposit,Salary Deposit
391,21:57.9,2067,payment,Restaurant Bill
391,52:17.9,7077,deposit,Salary Deposit
391,10:43.1,3065,payment,Online Purchase
391,01:06.4,5817,payment,Online Purchase
391,33:37.4,5917,deposit,Check Deposit
392,14:55.9,862,payment,Grocery Shopping
393,34:46.7,5258,payment,Restaurant Bill
393,05:09.0,2024,withdrawal,Online Transfer
393,20:11.1,3938,deposit,Salary Deposit
393,58:50.1,1697,withdrawal,Bill Payment
393,12:00.7,6496,payment,Restaurant Bill
393,41:31.0,3645,payment,Grocery Shopping
395,50:38.7,9808,payment,Online Purchase
396,11:57.6,2550,payment,Grocery Shopping
396,16:22.1,7551,payment,Grocery Shopping
396,31:17.0,8584,deposit,Check Deposit
397,23:07.5,9002,deposit,Cash Deposit
397,35:29.1,4975,withdrawal,Online Transfer
397,50:13.8,4652,deposit,Check Deposit
399,23:07.5,1432,deposit,Salary Deposit
399,32:53.7,3311,payment,Restaurant Bill
399,43:41.4,228,payment,Grocery Shopping
399,01:39.2,3430,deposit,Salary Deposit
399,45:29.9,2238,deposit,Salary Deposit
400,52:53.0,5151,payment,Online Purchase
401,20:18.0,2756,payment,Online Purchase
401,22:37.0,9825,payment,Restaurant Bill
402,54:48.3,9944,withdrawal,Bill Payment
402,54:41.8,3779,payment,Restaurant Bill
402,07:27.7,9545,payment,Restaurant Bill
402,11:03.9,8034,deposit,Cash Deposit
402,27:04.3,8862,withdrawal,Online Transfer
402,23:20.6,7822,payment,Grocery Shopping
403,00:03.2,1917,withdrawal,Bill Payment
403,29:52.1,6501,deposit,Salary Deposit
403,40:47.5,5013,deposit,Cash Deposit
403,21:03.1,6224,deposit,Check Deposit
403,13:31.7,9762,deposit,Check Deposit
403,51:37.6,3128,withdrawal,Bill Payment
403,27:04.6,4359,payment,Restaurant Bill
404,51:37.6,8944,deposit,Check Deposit
404,18:30.2,3431,deposit,Cash Deposit
404,08:44.2,996,withdrawal,Online Transfer
404,53:55.4,3948,payment,Online Purchase
405,32:49.6,5669,withdrawal,Bill Payment
406,24:06.4,6391,payment,Online Purchase
406,01:04.9,1501,withdrawal,Online Transfer
406,17:22.5,4615,payment,Online Purchase
406,48:55.9,7588,deposit,Salary Deposit
406,31:12.3,6477,deposit,Check Deposit
406,07:23.8,1008,deposit,Cash Deposit
406,07:16.6,439,deposit,Check Deposit
406,11:23.7,9723,payment,Restaurant Bill
406,34:38.5,450,payment,Restaurant Bill
407,42:41.8,4162,payment,Restaurant Bill
407,53:55.2,6942,deposit,Check Deposit
407,02:22.7,7457,deposit,Cash Deposit
407,18:07.8,5724,deposit,Cash Deposit
407,44:45.0,5988,payment,Grocery Shopping
407,58:16.5,5120,withdrawal,Online Transfer
407,40:13.0,2913,payment,Restaurant Bill
407,11:38.4,7146,deposit,Salary Deposit
407,08:55.1,8182,deposit,Check Deposit
408,50:35.9,8488,withdrawal,Online Transfer
408,30:24.2,5245,withdrawal,Bill Payment
408,37:05.5,6303,withdrawal,Online Transfer
408,45:26.0,9201,deposit,Cash Deposit
409,53:37.1,9694,payment,Grocery Shopping
409,01:17.9,4891,withdrawal,Online Transfer
409,31:43.6,3765,deposit,Cash Deposit
409,20:59.1,5167,payment,Grocery Shopping
410,45:24.1,2790,deposit,Check Deposit
411,14:44.9,165,deposit,Salary Deposit
411,06:27.4,9117,deposit,Check Deposit
411,52:46.1,9222,deposit,Cash Deposit
412,37:54.3,9941,payment,Online Purchase
412,32:09.6,7277,deposit,Salary Deposit
412,47:07.5,5885,withdrawal,Online Transfer
413,38:00.3,115,withdrawal,Bill Payment
413,55:32.2,205,withdrawal,Online Transfer
413,56:30.9,4572,payment,Online Purchase
413,54:54.6,301,payment,Restaurant Bill
413,29:28.3,9038,withdrawal,ATM Withdrawal
413,05:12.1,8407,payment,Online Purchase
414,01:59.3,1845,payment,Restaurant Bill
414,32:26.2,4699,deposit,Cash Deposit
415,07:37.9,915,payment,Grocery Shopping
415,58:08.3,5637,withdrawal,Online Transfer
415,09:59.9,3516,withdrawal,ATM Withdrawal
416,27:04.1,1501,payment,Grocery Shopping
417,02:42.6,4557,deposit,Cash Deposit
417,09:43.1,1124,payment,Restaurant Bill
417,37:01.0,9143,deposit,Check Deposit
417,53:46.9,5806,deposit,Cash Deposit
417,59:58.0,6034,deposit,Cash Deposit
417,10:37.3,9406,deposit,Check Deposit
417,21:14.5,6831,deposit,Check Deposit
418,13:01.0,8495,withdrawal,Online Transfer
420,58:58.4,230,deposit,Cash Deposit
420,15:11.6,8575,deposit,Cash Deposit
420,33:43.5,8935,withdrawal,ATM Withdrawal
420,32:50.7,2130,payment,Online Purchase
420,52:31.2,7540,deposit,Check Deposit
420,56:26.9,6758,withdrawal,Bill Payment
420,13:34.6,5445,deposit,Check Deposit
420,56:02.0,2400,deposit,Salary Deposit
420,23:05.1,7499,withdrawal,Online Transfer
421,26:40.8,6137,payment,Restaurant Bill
421,29:01.3,5587,withdrawal,Online Transfer
422,23:53.7,710,deposit,Cash Deposit
422,13:49.4,8585,payment,Grocery Shopping
422,31:00.1,8119,payment,Grocery Shopping
422,58:31.3,8322,withdrawal,Bill Payment
422,13:51.7,5774,withdrawal,Online Transfer
422,38:34.0,561,withdrawal,Bill Payment
422,36:52.0,3357,deposit,Check Deposit
422,08:02.8,4372,deposit,Check Deposit
423,25:30.8,9629,payment,Restaurant Bill
423,00:20.8,6269,withdrawal,Online Transfer
423,24:10.8,4244,withdrawal,ATM Withdrawal
423,00:28.9,539,withdrawal,ATM Withdrawal
423,13:27.5,4330,payment,Grocery Shopping
423,26:39.2,3535,deposit,Cash Deposit
423,49:34.8,5152,payment,Grocery Shopping
423,30:15.4,1628,deposit,Salary Deposit
423,46:03.4,8190,deposit,Check Deposit
424,04:48.3,882,withdrawal,Online Transfer
424,44:59.8,7496,payment,Online Purchase
424,59:27.4,5747,deposit,Cash Deposit
424,25:56.3,5703,payment,Grocery Shopping
424,58:06.4,348,deposit,Cash Deposit
424,46:08.2,9545,deposit,Salary Deposit
424,25:59.2,7812,deposit,Salary Deposit
424,37:30.1,964,payment,Grocery Shopping
424,45:24.9,7601,withdrawal,Bill Payment
425,09:26.7,5373,deposit,Check Deposit
425,48:51.3,4235,payment,Grocery Shopping
425,53:21.6,9569,withdrawal,Bill Payment
425,41:31.9,230,payment,Restaurant Bill
425,59:46.9,6841,payment,Online Purchase
425,15:56.0,8944,withdrawal,Online Transfer
426,18:13.2,784,payment,Restaurant Bill
426,43:59.4,4429,payment,Restaurant Bill
426,16:26.5,4652,payment,Restaurant Bill
426,12:11.3,7948,withdrawal,Online Transfer
427,51:21.5,6751,withdrawal,ATM Withdrawal
427,31:57.2,7013,payment,Online Purchase
427,20:59.9,6638,withdrawal,Online Transfer
427,18:31.4,7381,payment,Grocery Shopping
427,40:58.4,9629,withdrawal,Online Transfer
428,24:45.8,8159,deposit,Check Deposit
428,47:39.3,2935,payment,Grocery Shopping
429,08:38.7,909,deposit,Salary Deposit
429,32:51.6,8660,deposit,Cash Deposit
429,23:49.5,4654,withdrawal,ATM Withdrawal
430,32:55.3,6353,deposit,Salary Deposit
430,50:35.0,1655,deposit,Salary Deposit
430,57:33.8,4755,deposit,Salary Deposit
430,48:23.6,9042,deposit,Check Deposit
430,56:30.7,4027,deposit,Salary Deposit
430,55:55.8,9683,withdrawal,Online Transfer
430,36:14.9,9688,payment,Restaurant Bill
430,12:18.8,9573,deposit,Check Deposit
431,18:58.7,7879,withdrawal,ATM Withdrawal
431,17:44.1,6895,payment,Online Purchase
431,55:58.0,5401,deposit,Check Deposit
431,11:27.2,7922,deposit,Salary Deposit
431,37:13.4,9551,payment,Online Purchase
431,42:41.9,917,deposit,Cash Deposit
431,19:54.3,3813,withdrawal,Online Transfer
431,10:53.8,7933,payment,Online Purchase
431,10:21.4,5711,payment,Online Purchase
432,02:34.2,2696,withdrawal,ATM Withdrawal
432,56:36.5,2213,payment,Online Purchase
432,57:35.6,4255,deposit,Check Deposit
432,23:30.8,7715,deposit,Cash Deposit
432,33:35.0,6166,withdrawal,ATM Withdrawal
432,17:20.0,4240,deposit,Check Deposit
432,46:50.2,1209,deposit,Check Deposit
432,53:07.9,5411,withdrawal,Online Transfer
432,00:09.9,5877,deposit,Salary Deposit
433,53:18.4,5384,payment,Online Purchase
433,45:31.4,7105,withdrawal,Bill Payment
433,57:33.6,1068,payment,Grocery Shopping
433,56:35.6,7119,payment,Restaurant Bill
433,55:33.7,8684,payment,Grocery Shopping
433,23:12.6,5379,payment,Restaurant Bill
433,45:35.8,4995,deposit,Check Deposit
433,24:27.1,8664,payment,Grocery Shopping
433,38:26.0,4414,payment,Grocery Shopping
434,08:04.5,7761,payment,Grocery Shopping
434,40:34.2,7903,withdrawal,ATM Withdrawal
434,50:47.0,2366,withdrawal,Online Transfer
434,58:05.4,9809,deposit,Check Deposit
435,02:36.5,482,payment,Restaurant Bill
435,13:00.9,8635,payment,Online Purchase
435,31:08.8,2745,deposit,Cash Deposit
435,42:01.1,4393,withdrawal,Bill Payment
435,07:14.3,7894,payment,Grocery Shopping
436,33:47.9,9729,payment,Grocery Shopping
437,00:56.4,8495,deposit,Salary Deposit
437,16:00.6,2891,payment,Grocery Shopping
437,47:53.7,5397,payment,Restaurant Bill
438,19:36.5,8412,payment,Online Purchase
438,01:26.0,7165,payment,Online Purchase
438,38:41.0,2378,payment,Grocery Shopping
438,35:47.2,733,withdrawal,Bill Payment
439,53:51.6,5397,deposit,Salary Deposit
439,30:50.4,117,payment,Online Purchase
439,51:58.0,6585,deposit,Check Deposit
439,54:15.4,495,deposit,Salary Deposit
439,29:58.0,1473,payment,Grocery Shopping
440,54:25.6,1064,withdrawal,ATM Withdrawal
440,40:00.0,8831,withdrawal,ATM Withdrawal
440,44:24.7,5859,deposit,Check Deposit
440,44:15.8,5052,deposit,Cash Deposit
440,46:45.7,1736,payment,Restaurant Bill
441,09:31.7,7943,deposit,Check Deposit
441,00:51.5,8554,payment,Grocery Shopping
441,52:13.3,6621,payment,Restaurant Bill
441,01:27.6,2995,withdrawal,ATM Withdrawal
441,38:09.6,2439,deposit,Cash Deposit
441,24:50.5,7346,withdrawal,Bill Payment
442,27:32.8,5456,payment,Restaurant Bill
442,47:27.5,687,withdrawal,Bill Payment
442,38:56.3,5158,payment,Grocery Shopping
443,01:06.1,9276,deposit,Cash Deposit
443,54:38.7,5872,payment,Grocery Shopping
443,13:28.5,5561,deposit,Cash Deposit
443,14:03.3,1908,withdrawal,Bill Payment
443,38:09.7,9389,withdrawal,Online Transfer
443,56:53.4,7582,payment,Grocery Shopping
443,08:09.3,4561,deposit,Salary Deposit
443,14:26.3,175,deposit,Cash Deposit
444,44:31.2,4071,deposit,Cash Deposit
444,43:22.7,5620,payment,Grocery Shopping
444,52:00.9,7465,withdrawal,Bill Payment
444,30:15.4,9309,payment,Grocery Shopping
444,53:38.2,213,withdrawal,Bill Payment
445,30:32.2,6059,deposit,Check Deposit
445,01:13.0,3875,deposit,Cash Deposit
445,06:46.9,8860,payment,Grocery Shopping
445,14:12.1,4744,deposit,Salary Deposit
445,34:25.7,5576,withdrawal,Bill Payment
446,15:04.3,7964,withdrawal,ATM Withdrawal
446,49:47.9,3764,deposit,Cash Deposit
446,46:00.3,3282,payment,Grocery Shopping
446,00:55.2,7823,payment,Grocery Shopping
446,09:59.2,6322,payment,Restaurant Bill
446,25:07.8,4444,deposit,Cash Deposit
446,19:41.2,1107,deposit,Cash Deposit
446,58:08.6,1580,deposit,Check Deposit
446,13:31.3,9027,deposit,Cash Deposit
447,02:47.5,6055,withdrawal,ATM Withdrawal
447,45:35.9,780,withdrawal,Bill Payment
447,28:31.1,1690,withdrawal,ATM Withdrawal
447,22:39.7,3990,withdrawal,Online Transfer
447,50:24.4,7218,withdrawal,ATM Withdrawal
448,45:04.5,7516,withdrawal,ATM Withdrawal
448,23:21.6,5454,deposit,Salary Deposit
448,31:28.0,2347,withdrawal,ATM Withdrawal
448,37:13.5,7573,withdrawal,ATM Withdrawal
448,49:44.0,7751,deposit,Check Deposit
448,11:13.9,7515,withdrawal,Bill Payment
448,19:08.7,3448,deposit,Salary Deposit
448,28:38.3,6456,withdrawal,Bill Payment
451,35:52.3,219,payment,Restaurant Bill
451,57:40.7,8521,deposit,Cash Deposit
451,56:07.8,4606,payment,Online Purchase
451,01:31.0,7971,deposit,Cash Deposit
452,50:36.9,7359,deposit,Salary Deposit
452,45:45.7,6702,deposit,Check Deposit
452,47:19.3,646,deposit,Cash Deposit
452,00:18.5,6873,deposit,Salary Deposit
452,44:46.9,8374,withdrawal,ATM Withdrawal
453,15:48.7,848,deposit,Salary Deposit
453,05:11.5,946,deposit,Salary Deposit
453,26:32.0,4982,withdrawal,Bill Payment
453,28:01.5,5846,withdrawal,Online Transfer
453,40:49.5,5094,deposit,Check Deposit
453,59:13.2,540,withdrawal,ATM Withdrawal
453,55:59.2,4452,payment,Grocery Shopping
454,12:06.2,9737,withdrawal,Bill Payment
454,23:56.9,5642,payment,Restaurant Bill
454,38:27.5,5592,payment,Grocery Shopping
454,43:13.6,8577,deposit,Cash Deposit
454,10:59.4,2853,payment,Grocery Shopping
454,11:08.6,1777,payment,Grocery Shopping
454,46:12.2,5849,deposit,Cash Deposit
455,04:16.6,556,payment,Grocery Shopping
455,42:56.9,3929,withdrawal,Bill Payment
455,51:55.0,3231,withdrawal,Bill Payment
455,25:50.2,4143,withdrawal,Bill Payment
455,59:34.6,6364,payment,Grocery Shopping
456,47:46.3,5573,deposit,Cash Deposit
456,46:13.3,2936,withdrawal,Bill Payment
456,51:38.0,3205,withdrawal,Bill Payment
456,50:36.8,1506,withdrawal,Online Transfer
456,31:56.1,7131,payment,Online Purchase
456,58:46.9,7111,payment,Grocery Shopping
456,48:44.4,3732,deposit,Cash Deposit
456,58:33.2,3680,deposit,Salary Deposit
456,43:38.1,5385,deposit,Check Deposit
457,47:32.5,1954,withdrawal,Online Transfer
458,33:12.9,7175,deposit,Cash Deposit
459,22:47.2,2708,payment,Restaurant Bill
459,42:15.2,3629,deposit,Cash Deposit
459,10:34.9,2179,withdrawal,ATM Withdrawal
459,18:47.8,969,payment,Online Purchase
459,17:17.1,578,withdrawal,Online Transfer
459,24:26.9,2072,withdrawal,Bill Payment
459,42:36.5,3176,payment,Grocery Shopping
459,40:07.7,1910,withdrawal,Online Transfer
460,35:12.5,1210,payment,Restaurant Bill
460,04:35.4,7276,deposit,Salary Deposit
460,21:42.2,5898,payment,Online Purchase
461,25:03.2,4961,deposit,Salary Deposit
461,05:02.1,8486,deposit,Cash Deposit
462,10:04.8,584,payment,Online Purchase
462,54:08.7,4673,payment,Restaurant Bill
462,06:41.4,3106,payment,Grocery Shopping
462,34:04.0,441,withdrawal,ATM Withdrawal
462,53:14.5,2830,payment,Restaurant Bill
462,22:58.2,1689,withdrawal,Online Transfer
463,33:58.4,3161,payment,Online Purchase
463,30:43.0,9850,payment,Restaurant Bill
463,11:53.1,2769,withdrawal,Online Transfer
463,17:54.4,7951,payment,Restaurant Bill
463,50:45.6,7029,withdrawal,ATM Withdrawal
463,22:27.2,2142,withdrawal,Bill Payment
463,21:10.9,8737,payment,Online Purchase
463,19:53.9,4968,payment,Restaurant Bill
463,06:50.3,1154,payment,Online Purchase
464,27:29.1,1584,withdrawal,Online Transfer
464,37:31.8,2885,payment,Grocery Shopping
464,43:36.4,8971,withdrawal,Online Transfer
465,18:04.5,4617,withdrawal,Bill Payment
465,27:56.9,4187,payment,Restaurant Bill
465,04:10.4,142,payment,Grocery Shopping
465,53:38.7,1060,payment,Grocery Shopping
467,31:57.4,4681,payment,Grocery Shopping
467,39:19.1,7990,deposit,Cash Deposit
467,34:43.4,3887,withdrawal,ATM Withdrawal
468,21:34.0,6021,withdrawal,Online Transfer
468,45:19.8,7038,withdrawal,Bill Payment
468,34:52.9,9458,payment,Online Purchase
468,21:50.2,7146,payment,Restaurant Bill
468,25:17.2,5107,deposit,Check Deposit
468,35:20.7,4041,withdrawal,ATM Withdrawal
468,01:59.2,667,withdrawal,ATM Withdrawal
468,15:40.9,2568,deposit,Check Deposit
469,03:51.7,5797,withdrawal,Bill Payment
469,55:31.5,618,deposit,Cash Deposit
469,45:03.7,5232,deposit,Salary Deposit
469,43:26.8,8443,deposit,Check Deposit
469,18:13.5,7602,deposit,Check Deposit
469,32:24.8,8590,deposit,Cash Deposit
469,09:08.8,2317,deposit,Check Deposit
469,46:18.7,8517,payment,Online Purchase
470,06:08.8,2851,deposit,Cash Deposit
470,24:24.5,7506,deposit,Check Deposit
470,34:10.3,5524,withdrawal,ATM Withdrawal
470,46:45.6,9537,withdrawal,Bill Payment
470,49:32.2,5533,deposit,Salary Deposit
470,13:16.2,5254,withdrawal,ATM Withdrawal
470,23:16.9,6152,withdrawal,ATM Withdrawal
470,22:31.8,4548,payment,Restaurant Bill
470,56:44.9,2554,withdrawal,ATM Withdrawal
471,48:08.7,4666,withdrawal,ATM Withdrawal
471,16:58.8,6057,deposit,Salary Deposit
471,23:35.0,2070,deposit,Check Deposit
471,52:55.8,176,withdrawal,Bill Payment
471,01:27.9,8150,payment,Restaurant Bill
471,58:38.7,7387,payment,Online Purchase
472,38:38.4,1468,withdrawal,ATM Withdrawal
472,18:39.0,8621,withdrawal,Online Transfer
472,20:58.2,9896,payment,Online Purchase
472,29:23.0,8901,payment,Grocery Shopping
472,49:30.3,5913,withdrawal,ATM Withdrawal
472,12:34.8,471,withdrawal,ATM Withdrawal
472,35:41.4,4507,payment,Grocery Shopping
472,16:22.7,3616,withdrawal,Bill Payment
473,59:53.6,6957,payment,Grocery Shopping
473,28:54.5,5692,withdrawal,ATM Withdrawal
474,30:40.6,5517,payment,Grocery Shopping
474,58:20.9,2425,withdrawal,ATM Withdrawal
474,15:44.7,4184,withdrawal,Bill Payment
474,44:30.5,9243,payment,Online Purchase
474,28:43.3,5185,deposit,Cash Deposit
474,12:08.8,7380,deposit,Check Deposit
474,42:02.7,4326,payment,Restaurant Bill
474,39:57.8,135,withdrawal,Online Transfer
475,15:14.9,7829,payment,Restaurant Bill
475,31:54.2,8806,withdrawal,Bill Payment
475,44:39.8,4572,deposit,Check Deposit
475,26:49.3,8125,withdrawal,ATM Withdrawal
475,04:12.6,9329,payment,Grocery Shopping
475,50:47.6,9550,deposit,Salary Deposit
475,40:08.9,3036,withdrawal,Online Transfer
476,30:41.0,2978,payment,Online Purchase
476,13:43.6,5646,deposit,Check Deposit
476,38:41.7,2494,deposit,Cash Deposit
476,03:39.2,4200,withdrawal,Online Transfer
476,11:41.6,7944,payment,Online Purchase
476,09:02.1,6029,payment,Grocery Shopping
476,53:01.4,6862,deposit,Salary Deposit
476,06:41.6,8526,deposit,Cash Deposit
477,03:26.1,6785,deposit,Salary Deposit
477,13:09.7,2684,payment,Restaurant Bill
477,43:02.9,5571,withdrawal,Bill Payment
477,50:50.1,6062,deposit,Salary Deposit
477,58:48.2,6335,deposit,Check Deposit
477,13:59.0,1116,payment,Restaurant Bill
479,43:25.2,3471,deposit,Cash Deposit
479,28:00.7,5029,payment,Restaurant Bill
479,24:34.9,472,withdrawal,Online Transfer
479,14:19.2,4509,deposit,Salary Deposit
479,09:15.8,7081,deposit,Salary Deposit
479,00:53.6,4539,deposit,Check Deposit
479,51:50.5,8313,payment,Grocery Shopping
479,22:44.1,5432,payment,Grocery Shopping
479,52:22.2,7091,payment,Grocery Shopping
480,20:21.5,8600,deposit,Check Deposit
480,55:07.1,7724,withdrawal,Online Transfer
480,20:57.7,1077,deposit,Cash Deposit
480,58:15.8,4903,deposit,Salary Deposit
480,06:26.3,5517,withdrawal,Bill Payment
480,53:32.4,2297,deposit,Cash Deposit
480,17:19.0,1174,payment,Grocery Shopping
480,50:29.6,6925,payment,Grocery Shopping
481,56:54.3,9423,withdrawal,Bill Payment
481,10:19.8,5248,payment,Restaurant Bill
482,00:42.8,978,deposit,Salary Deposit
482,10:57.7,6939,deposit,Cash Deposit
482,16:58.9,7206,deposit,Salary Deposit
482,39:09.9,5814,withdrawal,Online Transfer
482,41:43.0,5770,withdrawal,ATM Withdrawal
482,22:36.5,5677,withdrawal,Online Transfer
482,38:16.7,5969,payment,Grocery Shopping
484,39:56.0,6124,payment,Online Purchase
484,03:21.5,5156,withdrawal,ATM Withdrawal
484,56:49.9,7095,deposit,Cash Deposit
484,30:58.4,7453,withdrawal,Bill Payment
485,44:57.8,1594,deposit,Check Deposit
485,30:18.3,2494,payment,Online Purchase
485,44:49.4,6230,withdrawal,Bill Payment
485,09:00.1,5360,payment,Restaurant Bill
485,05:20.6,7957,payment,Online Purchase
485,52:56.5,4492,withdrawal,ATM Withdrawal
485,28:44.7,8674,withdrawal,ATM Withdrawal
485,45:48.2,4676,deposit,Salary Deposit
486,51:00.8,4316,withdrawal,ATM Withdrawal
486,02:58.0,5481,withdrawal,ATM Withdrawal
486,26:46.2,3102,deposit,Check Deposit
488,33:57.9,4532,deposit,Salary Deposit
488,53:55.4,5202,payment,Grocery Shopping
488,48:16.7,7067,withdrawal,ATM Withdrawal
488,12:11.8,7715,payment,Restaurant Bill
488,54:03.1,1925,withdrawal,ATM Withdrawal
488,58:52.3,3977,withdrawal,Online Transfer
488,05:13.2,1824,payment,Online Purchase
489,30:07.7,7468,withdrawal,ATM Withdrawal
490,22:40.8,2725,deposit,Check Deposit
490,29:25.5,3631,deposit,Cash Deposit
490,57:05.1,4541,payment,Restaurant Bill
490,44:36.8,6719,deposit,Cash Deposit
490,05:04.2,8025,withdrawal,Online Transfer
490,52:51.7,1115,deposit,Check Deposit
490,04:16.6,6944,withdrawal,Online Transfer
490,05:48.5,7542,withdrawal,Bill Payment
